id,area,latitude,longitude,crime_type,severity,date,time,time_of_day,target_group,gender,age,age_group,crime_count,police_station,status
2430,Lukerganj Chowki,25.4883,81.8635,Fraud,2,29-01-2025,17:10,Evening,Young Female,Female,19,Teen,3,Colonelganj PS,Reported
2802,Rajrooppur Chowki,25.3581,81.8594,Robbery,2,13-01-2025,03:32,Night,Adult Female,Female,29,Adult,2,Dhoomanganj PS,Closed
4066,Baraut Chowki,25.3648,81.8016,Harassment,4,01-06-2025,18:12,Evening,Children,Female,11,Child,1,Handia PS,Unreported
4148,Rani Mandi Chowki,25.3608,81.7489,Domestic Violence,1,02-04-2025,15:28,Afternoon,Adult Female,Female,26,Adult,2,Khuldabad PS,Under Investigation
2915,Sirsa Chowki,25.3122,81.8042,Fraud,5,05-05-2025,18:07,Evening,Adult Female,Female,35,Adult,1,Meja PS,Under Investigation
507,Salori Chowki,25.4739,81.7315,Fraud,3,27-05-2025,05:36,Morning,Older Male,Male,62,Senior,3,Colonelganj PS,Under Investigation
1878,Attarsuiya Chowki,25.5312,81.8162,Harassment,2,18-06-2025,03:02,Night,Adult Female,Female,32,Adult,2,Attarsuiya PS,Under Investigation
1121,Laxmi Talkies Chowki,25.4136,81.7363,Fraud,2,02-08-2025,07:26,Morning,Adult Female,Female,54,Adult,3,Mutthiganj PS,Reported
1102,Phaphamau Bazar Chowki,25.4174,81.7485,Theft,2,03-12-2025,11:25,Morning,Adult Male,Male,50,Adult,3,Phaphamau PS,Closed
699,Nari Bari Chowki,25.3954,81.7322,Assault,1,25-06-2025,21:03,Night,Adult Male,Male,38,Adult,3,Karchhana PS,Under Investigation
270,Phaphamau Bazar Chowki,25.3565,81.8256,Fraud,3,13-07-2025,04:27,Night,Adult Female,Female,45,Adult,2,Phaphamau PS,Closed
2936,Loknath Chowki,25.4847,81.8176,Assault,2,28-05-2025,22:56,Night,Young Male,Male,25,Adult,1,Kotwali PS,Under Investigation
1905,Holagarh Chowki,25.4426,81.7879,Fraud,2,02-09-2025,18:17,Evening,Young Male,Male,18,Teen,3,Holagadh PS,Unreported
3992,Sarai Inayat Chowki,25.5725,81.84,Domestic Violence,1,04-10-2025,15:07,Afternoon,Adult Female,Female,37,Adult,1,Phulpur PS,Unreported
4097,Sarai Inayat Chowki,25.4506,81.704,Fraud,1,22-01-2025,04:36,Night,Young Female,Female,25,Adult,1,Phulpur PS,Reported
2281,Attarsuiya Chowki,25.5416,81.8918,Fraud,3,23-02-2025,09:15,Morning,Adult Female,Female,39,Adult,3,Attarsuiya PS,Unreported
1549,Sikandra Chowki,25.3036,81.8886,Robbery,5,12-02-2025,02:51,Night,Adult Female,Female,45,Adult,1,Phulpur PS,Reported
4444,High Court Chowki,25.4727,81.893,Kidnapping,4,04-05-2025,21:21,Night,Children,Male,4,Child,3,Civil Lines PS,Closed
2981,Shankargarh Road Chowki,25.4299,81.7799,Kidnapping,4,15-11-2025,12:28,Afternoon,Young Female,Female,14,Teen,3,Bara PS,Closed
3800,Noorullah Road Chowki,25.5532,81.867,Kidnapping,1,27-06-2025,11:35,Morning,Young Female,Female,20,Adult,1,Shahganj PS,Reported
2169,Tagore Town Chowki,25.4595,81.7581,Theft,3,01-09-2025,02:08,Night,Young Female,Female,23,Adult,2,George Town PS,Reported
1399,Ghoorpur Chowki,25.4383,81.7191,Harassment,2,24-08-2025,11:57,Morning,Adult Female,Female,40,Adult,3,Ghoorpur PS,Unreported
1565,Janghai Chowki,25.5335,81.7957,Theft,3,12-04-2025,04:11,Night,Adult Female,Female,59,Adult,2,Sarai Mamrej PS,Reported
2287,GTB Nagar Chowki,25.4469,81.714,Fraud,3,08-02-2025,15:37,Afternoon,Adult Male,Male,29,Adult,2,Kareli PS,Reported
114,Manda Chowki,25.3222,81.8722,Kidnapping,4,28-06-2025,03:05,Night,Young Female,Female,20,Adult,1,Meja PS,Closed
1584,Holagarh Chowki,25.4359,81.8297,Chain Snatching,1,01-06-2025,07:24,Morning,Young Female,Female,17,Teen,2,Holagadh PS,Unreported
2348,Kala Danda Chowki,25.3844,81.8159,Chain Snatching,3,25-08-2025,02:12,Night,Adult Female,Female,39,Adult,3,Shahganj PS,Reported
4049,Thornhill Road Chowki,25.4758,81.7516,Robbery,5,05-08-2025,20:43,Evening,Adult Male,Male,39,Adult,2,Civil Lines PS,Unreported
1970,Phaphamau Chowki,25.5469,81.8124,Robbery,5,07-08-2025,00:59,Night,Adult Female,Female,26,Adult,3,Jhunsi PS,Under Investigation
3795,Old Jhunsi Chowki,25.5733,81.7644,Fraud,4,22-09-2025,06:19,Morning,Adult Female,Female,49,Adult,2,Jhunsi PS,Under Investigation
2721,Jasra Chowki,25.5266,81.7551,Chain Snatching,5,24-10-2025,10:16,Morning,Young Female,Female,20,Adult,1,Bara PS,Closed
4027,Shankargarh Road Chowki,25.4275,81.8367,Robbery,3,30-07-2025,17:35,Evening,Older Female,Female,67,Senior,3,Bara PS,Under Investigation
831,Koraon Bazar Chowki,25.4043,81.7832,Robbery,5,30-03-2025,00:50,Night,Adult Male,Male,28,Adult,2,Koraon PS,Closed
434,Atala Chowki,25.5621,81.7607,Assault,2,11-02-2025,01:30,Night,Young Male,Male,23,Adult,1,Khuldabad PS,Under Investigation
3834,Holagarh Chowki,25.3563,81.7584,Robbery,1,08-04-2025,01:12,Night,Adult Male,Male,51,Adult,3,Soraon PS,Closed
1608,Sadar Bazar Chowki,25.5145,81.8884,Fraud,2,06-02-2025,07:22,Morning,Young Female,Female,22,Adult,3,Cantonment PS,Closed
401,Shankargarh Chowki,25.4085,81.8424,Fraud,3,23-08-2025,00:56,Night,Adult Female,Female,49,Adult,3,Shankargadh PS,Under Investigation
3443,Sarai Inayat Chowki,25.3154,81.8128,Chain Snatching,3,04-07-2025,15:01,Afternoon,Adult Female,Female,49,Adult,1,Phulpur PS,Under Investigation
2263,ADA Colony Chowki,25.3319,81.705,Chain Snatching,3,27-06-2025,18:46,Evening,Adult Female,Female,43,Adult,1,Industrial Area PS,Reported
3391,Roshangarh Chowki,25.5368,81.8948,Chain Snatching,3,07-03-2025,13:17,Afternoon,Young Female,Female,16,Teen,2,Kareli PS,Under Investigation
1150,Phaphamau Bazar Chowki,25.5295,81.7498,Fraud,2,10-07-2025,12:03,Afternoon,Adult Male,Male,39,Adult,1,Phaphamau PS,Closed
2901,Baluaghat Chowki,25.5685,81.7791,Fraud,5,03-10-2025,12:10,Afternoon,Adult Male,Male,39,Adult,3,Daraganj PS,Unreported
4955,Sangam Chowki,25.471,81.8058,Fraud,4,15-11-2025,00:18,Night,Adult Male,Male,43,Adult,2,Daraganj PS,Unreported
783,Bahariya Bazar Chowki,25.598,81.8654,Harassment,1,08-08-2025,23:17,Night,Young Female,Female,18,Teen,3,Bahariya PS,Under Investigation
893,Saidabad Chowki,25.5817,81.741,Fraud,3,03-06-2025,03:42,Night,Older Male,Male,69,Senior,2,Handia PS,Unreported
4881,Phaphamau Chowki,25.5829,81.7982,Harassment,4,15-08-2025,20:09,Evening,Adult Female,Female,44,Adult,1,Jhunsi PS,Closed
1568,Sangam Chowki,25.3766,81.8584,Kidnapping,4,24-02-2025,15:47,Afternoon,Young Female,Female,17,Teen,2,Daraganj PS,Unreported
1418,Laxmi Talkies Chowki,25.4818,81.8457,Robbery,5,14-06-2025,17:16,Evening,Older Male,Male,67,Senior,2,Mutthiganj PS,Unreported
4217,Bairahana Chowki,25.5545,81.8533,Domestic Violence,1,09-08-2025,01:52,Night,Adult Female,Female,43,Adult,3,Kydganj PS,Closed
4677,Sirsa Chowki,25.3232,81.858,Theft,5,02-10-2025,23:00,Night,Young Male,Male,22,Adult,2,Meja PS,Under Investigation
545,Khiri Chowki,25.3162,81.8404,Robbery,5,10-09-2025,01:59,Night,Older Male,Male,67,Senior,2,Khiri PS,Under Investigation
4797,Narayani Ashram Chowki,25.4726,81.7078,Robbery,4,21-05-2025,15:13,Afternoon,Adult Male,Male,51,Adult,2,Shivkuti PS,Unreported
2208,Andawa Chowki,25.461,81.828,Fraud,2,03-07-2025,19:23,Evening,Adult Male,Male,48,Adult,3,Jhunsi PS,Reported
405,Mahila Thana Outpost,25.487,81.8596,Fraud,3,05-02-2025,21:30,Night,Adult Male,Male,33,Adult,3,Mahila Thana PS,Unreported
3192,Loknath Chowki,25.5886,81.8831,Kidnapping,4,18-05-2025,09:08,Morning,Young Female,Female,25,Adult,1,Kotwali PS,Under Investigation
81,Manda Chowki,25.5898,81.8877,Chain Snatching,1,07-01-2025,12:03,Afternoon,Young Female,Female,23,Adult,1,Meja PS,Under Investigation
3059,MG Road Chowki,25.4691,81.7542,Domestic Violence,1,07-06-2025,08:13,Morning,Young Female,Female,25,Adult,2,Civil Lines PS,Unreported
4197,Chhota Baghada Chowki,25.5399,81.8384,Fraud,5,02-01-2025,20:34,Evening,Adult Male,Male,58,Adult,1,George Town PS,Reported
3835,Chhota Baghada Chowki,25.5266,81.7305,Assault,3,24-02-2025,08:32,Morning,Adult Male,Male,32,Adult,3,George Town PS,Reported
3190,Mansoor Ali Park Chowki,25.5449,81.728,Domestic Violence,5,16-06-2025,14:21,Afternoon,Adult Female,Female,50,Adult,1,Khuldabad PS,Reported
2638,Baluaghat Chowki,25.31,81.7177,Harassment,1,28-06-2025,16:29,Afternoon,Young Female,Female,17,Teen,3,Daraganj PS,Under Investigation
2820,Salori Chowki,25.4447,81.872,Theft,3,08-11-2025,11:58,Morning,Adult Female,Female,57,Adult,3,Colonelganj PS,Under Investigation
4799,Sirsa Chowki,25.3619,81.715,Theft,4,18-02-2025,22:56,Night,Adult Male,Male,55,Adult,2,Meja PS,Closed
1745,Bairahana Chowki,25.4494,81.7957,Kidnapping,4,02-10-2025,03:12,Night,Children,Male,5,Child,3,Kydganj PS,Under Investigation
4666,Gaughat Chowki,25.5957,81.7108,Domestic Violence,1,10-01-2025,21:09,Night,Adult Female,Female,28,Adult,1,Mutthiganj PS,Closed
95,Mauaima Bazar Chowki,25.3946,81.7951,Kidnapping,4,20-12-2025,08:21,Morning,Young Female,Female,18,Teen,1,Mauaima PS,Reported
177,Utraon Bazar Chowki,25.515,81.8743,Chain Snatching,2,29-09-2025,10:14,Morning,Adult Female,Female,53,Adult,3,Utraanv PS,Under Investigation
4195,Bakshi Bandh Chowki,25.4007,81.837,Chain Snatching,3,22-08-2025,09:31,Morning,Adult Female,Female,54,Adult,2,Kydganj PS,Closed
301,Tharwai Chowki,25.3549,81.7948,Kidnapping,5,12-07-2025,11:30,Morning,Children,Male,10,Child,3,Tharwai PS,Reported
2108,Kala Danda Chowki,25.4339,81.8388,Assault,2,21-05-2025,06:54,Morning,Adult Male,Male,36,Adult,1,Shahganj PS,Closed
4335,Mahewa Chowki,25.3843,81.7383,Theft,3,21-11-2025,12:46,Afternoon,Older Female,Female,69,Senior,3,Naini PS,Closed
4898,Salori Chowki,25.5331,81.8789,Kidnapping,1,22-09-2025,23:21,Night,Adult Female,Female,29,Adult,2,Colonelganj PS,Under Investigation
3117,University Chowki,25.3255,81.724,Assault,3,22-10-2025,17:09,Evening,Adult Female,Female,44,Adult,3,Colonelganj PS,Unreported
1481,Beli Road Chowki,25.5638,81.8587,Fraud,1,04-07-2025,22:38,Night,Adult Female,Female,38,Adult,2,Colonelganj PS,Closed
906,GTB Nagar Chowki,25.4221,81.7795,Fraud,3,06-09-2025,09:37,Morning,Older Male,Male,61,Senior,1,Kareli PS,Under Investigation
1965,Bamrauli Chowki,25.3785,81.8681,Fraud,1,31-10-2025,01:57,Night,Adult Male,Male,38,Adult,3,Dhoomanganj PS,Reported
3940,Baraut Chowki,25.3704,81.7177,Kidnapping,2,18-12-2025,06:05,Morning,Adult Female,Female,29,Adult,1,Handia PS,Under Investigation
4201,Ghantaghar Chowki,25.4694,81.7533,Fraud,3,06-03-2025,07:53,Morning,Older Male,Male,66,Senior,1,Kotwali PS,Closed
27,Noorullah Road Chowki,25.3214,81.8076,Theft,3,07-04-2025,12:15,Afternoon,Adult Male,Male,55,Adult,3,Shahganj PS,Under Investigation
1882,ADA Colony Chowki,25.4079,81.8198,Fraud,1,26-06-2025,02:09,Night,Adult Male,Male,39,Adult,2,Industrial Area PS,Unreported
3560,Sarai Inayat Chowki,25.5987,81.7396,Chain Snatching,4,17-01-2025,12:48,Afternoon,Young Female,Female,19,Teen,3,Phulpur PS,Under Investigation
1193,Mauaima Bazar Chowki,25.3147,81.8078,Robbery,5,16-12-2025,23:15,Night,Adult Male,Male,37,Adult,3,Mauaima PS,Closed
1778,Nari Bari Chowki,25.3534,81.8551,Robbery,4,13-05-2025,18:25,Evening,Older Male,Male,68,Senior,1,Karchhana PS,Closed
3068,Sarai Inayat Chowki,25.3106,81.745,Harassment,1,23-01-2025,12:42,Afternoon,Adult Female,Female,37,Adult,3,Phulpur PS,Closed
4024,Baraut Chowki,25.472,81.8564,Chain Snatching,4,10-03-2025,20:49,Evening,Young Female,Female,25,Adult,1,Handia PS,Unreported
3150,Nawabganj Chowki,25.5236,81.773,Domestic Violence,3,25-03-2025,23:12,Night,Adult Female,Female,47,Adult,1,Soraon PS,Under Investigation
4228,Goods Shed Chowki,25.5349,81.8331,Kidnapping,1,27-03-2025,21:30,Night,Young Female,Female,14,Teen,1,Mutthiganj PS,Closed
2817,Sirsa Chowki,25.5999,81.7933,Assault,3,09-10-2025,20:16,Evening,Adult Male,Male,37,Adult,2,Meja PS,Reported
2867,Nagvasuki Chowki,25.3721,81.7976,Fraud,4,05-11-2025,12:16,Afternoon,Adult Male,Male,55,Adult,3,Daraganj PS,Closed
183,Laxmi Talkies Chowki,25.3043,81.866,Harassment,2,05-01-2025,14:27,Afternoon,Young Female,Female,13,Teen,1,Mutthiganj PS,Reported
135,GTB Nagar Chowki,25.3985,81.7441,Theft,2,25-10-2025,13:29,Afternoon,Young Male,Male,24,Adult,3,Kareli PS,Under Investigation
4274,Narayani Ashram Chowki,25.5539,81.812,Theft,5,30-01-2025,14:36,Afternoon,Older Female,Female,67,Senior,3,Shivkuti PS,Reported
4958,Nagvasuki Chowki,25.4521,81.7387,Assault,3,06-03-2025,22:08,Night,Adult Male,Male,38,Adult,3,Daraganj PS,Under Investigation
1973,Lal Gopalganj Chowki,25.423,81.7863,Robbery,4,22-06-2025,23:50,Night,Young Male,Male,20,Adult,2,Nawabganj PS,Closed
3866,Allahpur Chowki,25.39,81.8036,Domestic Violence,5,18-05-2025,21:00,Night,Young Female,Female,25,Adult,1,George Town PS,Closed
2759,Akbarpur Chowki,25.5456,81.7399,Theft,2,16-01-2025,19:31,Evening,Young Male,Male,23,Adult,2,Kareli PS,Under Investigation
616,Salori Chowki,25.5758,81.7478,Harassment,3,22-01-2025,06:46,Morning,Adult Female,Female,29,Adult,2,Colonelganj PS,Reported
152,ADA Colony Chowki,25.3819,81.8759,Robbery,5,11-09-2025,23:52,Night,Older Female,Female,64,Senior,3,Naini PS,Under Investigation
4960,Noorullah Road Chowki,25.4753,81.799,Robbery,2,27-08-2025,10:55,Morning,Older Female,Female,64,Senior,1,Shahganj PS,Unreported
4765,Nari Bari Chowki,25.5645,81.7876,Domestic Violence,1,14-02-2025,01:40,Night,Adult Female,Female,29,Adult,3,Karchhana PS,Closed
3202,Nagvasuki Chowki,25.4188,81.7414,Domestic Violence,5,11-05-2025,13:59,Afternoon,Adult Female,Female,31,Adult,3,Daraganj PS,Under Investigation
117,Lalapur Chowki,25.494,81.8955,Robbery,4,12-01-2025,09:48,Morning,Older Male,Male,60,Senior,2,Lalapur PS,Under Investigation
1820,Shankargarh Road Chowki,25.592,81.8836,Assault,2,10-11-2025,23:38,Night,Adult Male,Male,37,Adult,3,Bara PS,Under Investigation
529,Baraut Chowki,25.49,81.7529,Theft,2,05-10-2025,10:56,Morning,Adult Female,Female,33,Adult,2,Handia PS,Reported
967,Tagore Town Chowki,25.3928,81.786,Fraud,2,21-12-2025,16:17,Afternoon,Adult Male,Male,57,Adult,2,George Town PS,Reported
2187,Bahariya Bazar Chowki,25.4623,81.7916,Fraud,3,09-01-2025,06:43,Morning,Adult Male,Male,56,Adult,3,Bahariya PS,Reported
3034,Preetam Nagar Chowki,25.3505,81.7164,Domestic Violence,3,30-12-2025,04:15,Night,Adult Female,Female,30,Adult,3,Dhoomanganj PS,Unreported
4543,Rajrooppur Chowki,25.3234,81.8122,Harassment,5,27-09-2025,04:19,Night,Adult Female,Female,42,Adult,3,Dhoomanganj PS,Under Investigation
636,Janghai Chowki,25.5189,81.875,Robbery,5,15-12-2025,10:56,Morning,Older Male,Male,60,Senior,2,Sarai Mamrej PS,Unreported
2844,Karelabagh Chowki,25.4945,81.7969,Domestic Violence,3,21-10-2025,16:54,Afternoon,Adult Female,Female,50,Adult,1,Kareli PS,Closed
1189,Govindpur Chowki,25.3047,81.8733,Kidnapping,4,03-10-2025,09:09,Morning,Children,Female,12,Child,3,Shivkuti PS,Closed
2097,Bakshi Bandh Chowki,25.5234,81.8165,Kidnapping,4,25-12-2025,12:15,Afternoon,Young Female,Female,16,Teen,1,Kydganj PS,Closed
1989,Utraon Bazar Chowki,25.4402,81.789,Fraud,3,18-06-2025,13:06,Afternoon,Adult Male,Male,53,Adult,1,Utraanv PS,Reported
385,MG Road Chowki,25.5366,81.8173,Theft,1,17-01-2025,03:57,Night,Adult Male,Male,30,Adult,3,Civil Lines PS,Unreported
2833,Akbarpur Chowki,25.4084,81.838,Harassment,2,09-09-2025,11:07,Morning,Young Female,Female,18,Teen,1,Kareli PS,Unreported
200,Koraon Bazar Chowki,25.4382,81.8456,Theft,1,21-09-2025,04:46,Night,Adult Male,Male,57,Adult,3,Koraon PS,Closed
3137,Saidabad Chowki,25.3907,81.7418,Robbery,5,09-04-2025,13:07,Afternoon,Older Female,Female,68,Senior,1,Handia PS,Closed
2780,MG Road Chowki,25.3475,81.8,Theft,2,02-12-2025,12:23,Afternoon,Adult Male,Male,47,Adult,1,Civil Lines PS,Under Investigation
4334,Manda Chowki,25.5534,81.8259,Harassment,5,20-11-2025,12:46,Afternoon,Young Female,Female,24,Adult,3,Meja PS,Closed
3927,Shankargarh Road Chowki,25.5063,81.7809,Harassment,5,31-07-2025,08:01,Morning,Adult Female,Female,28,Adult,1,Bara PS,Reported
2379,Mahila Thana Outpost,25.3811,81.719,Fraud,1,30-12-2025,04:19,Night,Adult Male,Male,30,Adult,3,Mahila Thana PS,Closed
2025,Lukerganj Chowki,25.3746,81.7345,Fraud,1,24-11-2025,10:41,Morning,Older Male,Male,68,Senior,2,Colonelganj PS,Under Investigation
239,Sirsa Chowki,25.3917,81.8393,Fraud,2,28-06-2025,20:01,Evening,Older Male,Male,61,Senior,3,Meja PS,Reported
3353,Laxmi Talkies Chowki,25.5251,81.7047,Fraud,5,08-10-2025,22:16,Night,Adult Female,Female,49,Adult,1,Mutthiganj PS,Unreported
1863,Jasra Chowki,25.5241,81.726,Robbery,5,09-02-2025,13:43,Afternoon,Adult Male,Male,30,Adult,2,Bara PS,Closed
1496,Mauaima Bazar Chowki,25.4226,81.7744,Robbery,5,15-11-2025,23:39,Night,Young Male,Male,23,Adult,1,Mauaima PS,Under Investigation
339,ADA Colony Chowki,25.5156,81.7623,Fraud,1,24-05-2025,12:29,Afternoon,Adult Female,Female,36,Adult,2,Industrial Area PS,Reported
4599,Saidabad Chowki,25.5567,81.8174,Fraud,4,14-04-2025,19:43,Evening,Adult Male,Male,45,Adult,3,Handia PS,Closed
3804,Sarai Inayat Chowki,25.3455,81.742,Chain Snatching,2,11-03-2025,13:56,Afternoon,Adult Female,Female,31,Adult,2,Phulpur PS,Closed
1301,ADA Colony Chowki,25.4756,81.7543,Robbery,5,15-08-2025,13:22,Afternoon,Adult Female,Female,59,Adult,2,Industrial Area PS,Under Investigation
2444,Andawa Chowki,25.3139,81.7341,Theft,1,02-05-2025,01:25,Night,Young Female,Female,20,Adult,2,Jhunsi PS,Unreported
917,Narayani Ashram Chowki,25.5533,81.7066,Fraud,1,13-03-2025,23:20,Night,Older Male,Male,65,Senior,2,Shivkuti PS,Closed
1899,Rajrooppur Chowki,25.3744,81.7343,Fraud,3,21-04-2025,07:17,Morning,Adult Male,Male,52,Adult,2,Dhoomanganj PS,Closed
1831,Kala Danda Chowki,25.5353,81.8606,Theft,3,02-01-2025,06:17,Morning,Adult Male,Male,28,Adult,2,Shahganj PS,Closed
484,Ghoorpur Chowki,25.4901,81.7627,Theft,1,15-02-2025,17:38,Evening,Adult Male,Male,49,Adult,1,Ghoorpur PS,Under Investigation
21,Rajrooppur Chowki,25.3188,81.7406,Harassment,1,17-10-2025,22:43,Night,Adult Female,Female,43,Adult,3,Dhoomanganj PS,Closed
130,Noorullah Road Chowki,25.3461,81.7177,Theft,3,20-02-2025,13:16,Afternoon,Young Male,Male,22,Adult,2,Shahganj PS,Under Investigation
2587,Kala Danda Chowki,25.3257,81.7372,Kidnapping,5,10-01-2025,23:38,Night,Children,Female,10,Child,2,Shahganj PS,Unreported
1727,Bamrauli Chowki,25.473,81.8364,Fraud,1,01-10-2025,22:32,Night,Adult Female,Female,44,Adult,1,Airport PS,Under Investigation
1688,Manda Road Chowki,25.3253,81.7024,Robbery,5,09-08-2025,15:46,Afternoon,Older Male,Male,67,Senior,3,Manda PS,Unreported
266,Sadar Bazar Chowki,25.5909,81.7488,Fraud,3,26-11-2025,19:38,Evening,Adult Female,Female,32,Adult,2,Cantonment PS,Unreported
2585,Goods Shed Chowki,25.4771,81.7389,Domestic Violence,2,23-10-2025,21:15,Night,Adult Female,Female,49,Adult,3,Mutthiganj PS,Closed
4415,Rani Mandi Chowki,25.5997,81.855,Kidnapping,5,29-12-2025,10:39,Morning,Children,Female,6,Child,3,Khuldabad PS,Under Investigation
3023,Lukerganj Chowki,25.5937,81.7,Kidnapping,5,08-11-2025,22:18,Night,Children,Male,10,Child,3,Colonelganj PS,Closed
1250,Phaphamau Bazar Chowki,25.4082,81.8221,Fraud,3,24-02-2025,04:52,Night,Older Male,Male,65,Senior,2,Phaphamau PS,Under Investigation
4485,Buxi Khurd Chowki,25.3283,81.8956,Robbery,4,22-08-2025,02:25,Night,Adult Female,Female,32,Adult,2,Shahganj PS,Closed
4516,Bamrauli Chowki,25.3763,81.8456,Kidnapping,5,04-04-2025,18:59,Evening,Young Female,Female,15,Teen,1,Dhoomanganj PS,Closed
2539,Chowk Chowki,25.5822,81.7783,Assault,1,06-06-2025,23:06,Night,Young Male,Male,25,Adult,1,Kotwali PS,Reported
4246,Phaphamau Chowki,25.3321,81.7047,Kidnapping,1,07-01-2025,03:39,Night,Young Female,Female,18,Teen,1,Jhunsi PS,Under Investigation
3022,Tagore Town Chowki,25.3417,81.7542,Theft,1,01-04-2025,10:09,Morning,Young Female,Female,21,Adult,1,George Town PS,Unreported
2529,Bairahana Chowki,25.5237,81.8916,Assault,4,30-11-2025,22:02,Night,Adult Male,Male,27,Adult,2,Kydganj PS,Unreported
4047,Rambagh Chowki,25.5395,81.8053,Chain Snatching,1,27-06-2025,04:30,Night,Adult Female,Female,28,Adult,1,Kydganj PS,Unreported
685,Mauaima Bazar Chowki,25.5438,81.8006,Fraud,1,25-09-2025,08:01,Morning,Adult Female,Female,29,Adult,3,Mauaima PS,Closed
4325,Chhota Baghada Chowki,25.4518,81.7791,Domestic Violence,4,26-08-2025,14:56,Afternoon,Adult Female,Female,37,Adult,3,George Town PS,Reported
2774,Sangam Chowki,25.3187,81.7861,Kidnapping,2,25-01-2025,12:15,Afternoon,Young Female,Female,14,Teen,3,Daraganj PS,Reported
3407,Shankargarh Road Chowki,25.4925,81.8991,Robbery,2,24-07-2025,10:56,Morning,Adult Male,Male,49,Adult,2,Bara PS,Reported
91,Attarsuiya Chowki,25.3382,81.7776,Fraud,2,08-07-2025,00:46,Night,Adult Male,Male,58,Adult,1,Attarsuiya PS,Under Investigation
3411,Sirsa Chowki,25.5767,81.7762,Domestic Violence,2,13-06-2025,10:44,Morning,Adult Female,Female,36,Adult,3,Meja PS,Closed
205,Bamrauli Chowki,25.3068,81.7238,Fraud,2,29-08-2025,22:57,Night,Adult Female,Female,30,Adult,2,Dhoomanganj PS,Reported
1111,Andawa Chowki,25.5087,81.8309,Harassment,1,12-05-2025,14:12,Afternoon,Adult Female,Female,32,Adult,3,Jhunsi PS,Closed
3711,Loknath Chowki,25.5688,81.7966,Assault,5,30-07-2025,03:40,Night,Adult Male,Male,45,Adult,3,Kotwali PS,Unreported
2288,Attarsuiya Chowki,25.4004,81.7123,Kidnapping,5,29-03-2025,13:07,Afternoon,Young Female,Female,21,Adult,3,Attarsuiya PS,Reported
4169,Sangam Chowki,25.4308,81.8392,Domestic Violence,5,05-10-2025,15:16,Afternoon,Adult Female,Female,26,Adult,1,Daraganj PS,Closed
978,Goods Shed Chowki,25.5038,81.7147,Fraud,2,26-12-2025,03:32,Night,Adult Female,Female,26,Adult,1,Mutthiganj PS,Reported
2225,Baraut Chowki,25.3113,81.8852,Assault,3,11-10-2025,14:24,Afternoon,Adult Male,Male,37,Adult,2,Handia PS,Reported
994,Allahpur Chowki,25.4234,81.7575,Fraud,1,03-10-2025,05:21,Morning,Adult Female,Female,44,Adult,2,George Town PS,Unreported
3270,Nawabganj Chowki,25.4288,81.7759,Domestic Violence,3,19-02-2025,07:27,Morning,Adult Female,Female,30,Adult,3,Soraon PS,Under Investigation
4896,Manda Chowki,25.3747,81.7382,Robbery,2,21-05-2025,04:32,Night,Adult Female,Female,34,Adult,2,Meja PS,Closed
2979,Akbarpur Chowki,25.4562,81.8274,Chain Snatching,2,03-02-2025,01:02,Night,Adult Female,Female,33,Adult,1,Kareli PS,Under Investigation
757,Sangam Chowki,25.3991,81.7098,Harassment,3,07-10-2025,16:07,Afternoon,Young Female,Female,21,Adult,2,Daraganj PS,Closed
4205,Gauhaniya Chowki,25.575,81.869,Chain Snatching,3,01-12-2025,17:03,Evening,Adult Female,Female,55,Adult,2,Karchhana PS,Unreported
4503,Preetam Nagar Chowki,25.5935,81.7537,Robbery,3,12-02-2025,00:02,Night,Adult Male,Male,56,Adult,1,Dhoomanganj PS,Closed
3218,Mansoor Ali Park Chowki,25.5877,81.7764,Fraud,1,15-08-2025,11:02,Morning,Young Male,Male,23,Adult,2,Khuldabad PS,Under Investigation
2917,Narayani Ashram Chowki,25.548,81.7042,Fraud,4,05-05-2025,07:27,Morning,Adult Female,Female,51,Adult,1,Shivkuti PS,Unreported
4338,Nagvasuki Chowki,25.5465,81.7358,Robbery,5,03-03-2025,09:27,Morning,Adult Female,Female,33,Adult,1,Daraganj PS,Closed
712,Sikandra Chowki,25.5614,81.8512,Harassment,3,15-12-2025,20:42,Evening,Adult Female,Female,41,Adult,1,Phulpur PS,Reported
3209,Narayani Ashram Chowki,25.45,81.7136,Kidnapping,5,16-09-2025,17:15,Evening,Adult Female,Female,29,Adult,3,Shivkuti PS,Unreported
4465,Andawa Chowki,25.5098,81.8987,Kidnapping,4,06-11-2025,06:35,Morning,Young Female,Female,17,Teen,3,Jhunsi PS,Under Investigation
2439,Shankargarh Road Chowki,25.5385,81.8409,Harassment,1,01-02-2025,11:28,Morning,Adult Female,Female,28,Adult,1,Bara PS,Closed
533,MG Road Chowki,25.4594,81.8593,Fraud,2,17-05-2025,10:47,Morning,Older Male,Male,64,Senior,2,Civil Lines PS,Unreported
4865,Old Jhunsi Chowki,25.5978,81.8046,Robbery,1,04-10-2025,08:27,Morning,Older Female,Female,67,Senior,3,Jhunsi PS,Closed
3414,Baraut Chowki,25.3924,81.8707,Harassment,2,09-04-2025,19:10,Evening,Adult Female,Female,26,Adult,3,Handia PS,Under Investigation
1272,Mauaima Bazar Chowki,25.3363,81.8464,Harassment,3,15-01-2025,23:37,Night,Adult Female,Female,26,Adult,1,Mauaima PS,Unreported
